94846KORD ORD20140901000010309/01/14 00:00:31  5-MIN KORD 010600Z 17008KT 10SM CLR 23/19 A2986 730 78 1900 180/08 RMK AO2 T02330194
94846KORD ORD20140901000510309/01/14 00:05:31  5-MIN KORD 010605Z 18008KT 10SM CLR 23/19 A2986 730 78 1900 190/08 RMK AO2 T02330194
94846KORD ORD20140901001010309/01/14 00:10:31  5-MIN KORD 010610Z 18007KT 10SM CLR 23/19 A2985 740 78 1900 180/07 RMK AO2 T02330194
94846KORD ORD20140901001510309/01/14 00:15:31  5-MIN KORD 010615Z 18008KT 10SM CLR 23/19 A2984 740 78 1900 180/08 RMK AO2 T02330194
94846KORD ORD20140901002010309/01/14 00:20:31  5-MIN KORD 010620Z 18008KT 10SM CLR 23/19 A2984 750 78 1900 180/08 RMK AO2 T02330194
94846KORD ORD20140901002510309/01/14 00:25:31  5-MIN KORD 010625Z 18007KT 10SM CLR 23/19 A2984 750 78 1900 180/07 RMK AO2 T02330194
94846KORD ORD20140901003010309/01/14 00:30:31  5-MIN KORD 010630Z 18010KT 10SM CLR 23/19 A2984 750 78 1900 190/10 RMK AO2 T02330194
94846KORD ORD20140901003510309/01/14 00:35:31  5-MIN KORD 010635Z 19009KT 10SM CLR 24/19 A2984 750 76 2000 190/09 RMK AO2 T02390194
94846KORD ORD20140901004010309/01/14 00:40:31  5-MIN KORD 010640Z 19010KT 10SM CLR 24/19 A2984 750 76 2000 190/10 RMK AO2 T02390194
94846KORD ORD20140901004511309/01/14 00:45:31  5-MIN KORD 010645Z 19010KT 10SM FEW300 24/20 A2984 750 78 2000 200/10 RMK AO2 SLP099 T02390200
94846KORD ORD20140901005011309/01/14 00:50:31  5-MIN KORD 010650Z 20009KT 10SM FEW300 24/20 A2984 750 78 2000 200/09 RMK AO2 SLP099 T02390200
94846KORD ORD20140901005510309/01/14 00:55:31  5-MIN KORD 010655Z 20008KT 10SM CLR 24/20 A2984 750 78 2000 200/08 RMK AO2 T02390200
94846KORD ORD20140901010010309/01/14 01:00:31  5-MIN KORD 010700Z 20009KT 10SM CLR 24/20 A2984 750 78 2000 200/09 RMK AO2 T02390200
94846KORD ORD20140901010510309/01/14 01:05:31  5-MIN KORD 010705Z 20008KT 10SM CLR 24/20 A2983 750 78 2000 200/08 RMK AO2 T02390200
94846KORD ORD20140901011010309/01/14 01:10:31  5-MIN KORD 010710Z 20010KT 10SM CLR 24/20 A2984 750 78 2000 200/10 RMK AO2 T02390200
94846KORD ORD20140901011510309/01/14 01:15:31  5-MIN KORD 010715Z 21010KT 10SM CLR 24/20 A2984 750 78 2000 210/10 RMK AO2 T02390200
94846KORD ORD20140901012010309/01/14 01:20:31  5-MIN KORD 010720Z 20008KT 10SM CLR 24/20 A2984 750 78 2000 210/08 RMK AO2 T02390200
94846KORD ORD20140901012510309/01/14 01:25:31  5-MIN KORD 010725Z 21007KT 10SM CLR 24/20 A2984 750 78 2000 210/07 RMK AO2 T02390200
94846KORD ORD20140901013010309/01/14 01:30:31  5-MIN KORD 010730Z 20007KT 10SM CLR 24/20 A2983 750 78 2000 200/07 RMK AO2 T02390200
94846KORD ORD20140901013510309/01/14 01:35:31  5-MIN KORD 010735Z 20009KT 10SM CLR 24/20 A2983 760 78 2000 200/09 RMK AO2 T02390200
94846KORD ORD20140901014010309/01/14 01:40:31  5-MIN KORD 010740Z 20007KT 10SM CLR 24/20 A2983 760 78 2000 200/07 RMK AO2 T02390200
94846KORD ORD20140901014511309/01/14 01:45:31  5-MIN KORD 010745Z 20007KT 10SM SCT300 24/20 A2983 760 78 2000 200/07 RMK AO2 SLP095 T02390200
94846KORD ORD20140901015011309/01/14 01:50:31  5-MIN KORD 010750Z 20009KT 10SM SCT300 24/20 A2983 760 78 2000 200/09 RMK AO2 SLP096 T02390200
94846KORD ORD20140901015510309/01/14 01:55:31  5-MIN KORD 010755Z 20008KT 10SM CLR 24/19 A2983 760 76 2000 200/08 RMK AO2 T02390194
94846KORD ORD20140901020010309/01/14 02:00:31  5-MIN KORD 010800Z 20008KT 10SM CLR 23/19 A2984 750 78 1900 210/08 RMK AO2 T02330194
94846KORD ORD20140901020510309/01/14 02:05:31  5-MIN KORD 010805Z 20007KT 10SM CLR 23/19 A2983 750 78 1900 210/07 RMK AO2 T02330194
94846KORD ORD20140901021010309/01/14 02:10:31  5-MIN KORD 010810Z 21008KT 10SM CLR 23/19 A2983 760 78 1900 210/08 RMK AO2 T02330194
94846KORD ORD20140901021510909/01/14 02:15:31  5-MIN KORD 010815Z 21008G15KT 10SM CLR 23/19 A2983 760 78 1900 210/08G15 RMK AO2 T02330194
94846KORD ORD20140901022010909/01/14 02:20:31  5-MIN KORD 010820Z 21010G15KT 10SM CLR 23/19 A2983 750 78 1900 210/10G15 RMK AO2 T02330194
94846KORD ORD20140901022510309/01/14 02:25:31  5-MIN KORD 010825Z 21008KT 10SM CLR 23/19 A2983 760 78 1900 210/08 RMK AO2 T02330194
94846KORD ORD20140901023010309/01/14 02:30:31  5-MIN KORD 010830Z 21008KT 10SM CLR 23/19 A2983 760 78 1900 210/08 RMK AO2 T02330194
94846KORD ORD20140901023510309/01/14 02:35:31  5-MIN KORD 010835Z 20007KT 10SM CLR 23/19 A2983 760 78 1900 210/07 RMK AO2 T02330194
94846KORD ORD20140901024010309/01/14 02:40:31  5-MIN KORD 010840Z 20008KT 10SM CLR 23/19 A2983 760 78 1900 200/08 RMK AO2 T02330194
94846KORD ORD20140901024511609/01/14 02:45:31  5-MIN KORD 010845Z 20007KT 10SM CLR 23/19 A2983 760 78 1900 200/07 RMK AO2 SLP094 T02330194 50002
94846KORD ORD20140901025012609/01/14 02:50:31  5-MIN KORD 010850Z 20007KT 10SM FEW060 SCT250 23/19 A2982 770 78 1900 200/07 RMK AO2 SLP093 T02330194 50002
94846KORD ORD20140901025510309/01/14 02:55:31  5-MIN KORD 010855Z 19008KT 10SM CLR 23/19 A2982 770 78 2000 190/08 RMK AO2 T02330194
94846KORD ORD20140901030010309/01/14 03:00:31  5-MIN KORD 010900Z 18006KT 10SM CLR 23/19 A2981 780 81 1900 180/06 RMK AO2 T02280194
