94846KORD ORD20141101000011411/01/14 00:00:31  5-MIN KORD 010600Z 35013G22KT 10SM OVC041 02/M06 A3034 290 56 -1200 350/13G22 RMK AO2 T00171061
94846KORD ORD20141101000511411/01/14 00:05:31  5-MIN KORD 010605Z 35014G20KT 10SM OVC041 02/M06 A3034 290 56 -1200 350/14G20 RMK AO2 T00171061
94846KORD ORD20141101001011411/01/14 00:10:31  5-MIN KORD 010610Z 35011G20KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/11G20 RMK AO2 T00171061
94846KORD ORD20141101001511411/01/14 00:15:31  5-MIN KORD 010615Z 35012G20KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/12G20 RMK AO2 T00171061
94846KORD ORD20141101002010811/01/14 00:20:31  5-MIN KORD 010620Z 35014KT 10SM OVC040 02/M06 A3034 290 56 -1200 360/14 RMK AO2 T00171061
94846KORD ORD20141101002510811/01/14 00:25:31  5-MIN KORD 010625Z 35013KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/13 RMK AO2 T00171061
94846KORD ORD20141101003011411/01/14 00:30:31  5-MIN KORD 010630Z 35016G21KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/16G21 RMK AO2 T00171061
94846KORD ORD20141101003511411/01/14 00:35:31  5-MIN KORD 010635Z 35011G21KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/11G21 RMK AO2 T00171061
94846KORD ORD20141101004011411/01/14 00:40:31  5-MIN KORD 010640Z 34013G20KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/13G20 RMK AO2 T00171061
94846KORD ORD20141101004512111/01/14 00:45:31  5-MIN KORD 010645Z 34015G20KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/15G20 RMK AO2 SLP281 T00171061
94846KORD ORD20141101005012111/01/14 00:50:31  5-MIN KORD 010650Z 34016G22KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/16G22 RMK AO2 SLP280 T00171061
94846KORD ORD20141101005511411/01/14 00:55:31  5-MIN KORD 010655Z 35013G22KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/13G22 RMK AO2 T00171061
94846KORD ORD20141101010011411/01/14 01:00:31  5-MIN KORD 010700Z 35015G21KT 10SM OVC040 02/M06 A3034 290 59 -1200 350/15G21 RMK AO2 T00171056
94846KORD ORD20141101010510811/01/14 01:05:31  5-MIN KORD 010705Z 34015KT 10SM OVC040 02/M06 A3034 290 56 -1200 350/15 RMK AO2 T00171061
94846KORD ORD20141101011010811/01/14 01:10:31  5-MIN KORD 010710Z 35012KT 10SM OVC040 02/M06 A3034 290 59 -1200 350/12 RMK AO2 T00171056
94846KORD ORD20141101011510811/01/14 01:15:31  5-MIN KORD 010715Z 34012KT 10SM OVC041 02/M06 A3034 290 59 -1200 350/12 RMK AO2 T00171056
94846KORD ORD20141101012010811/01/14 01:20:31  5-MIN KORD 010720Z 34014KT 10SM OVC041 02/M06 A3034 290 59 -1200 350/14 RMK AO2 T00171056
94846KORD ORD20141101012510811/01/14 01:25:31  5-MIN KORD 010725Z 34014KT 10SM OVC041 02/M06 A3034 290 59 -1200 340/14 RMK AO2 T00171056
94846KORD ORD20141101013010811/01/14 01:30:31  5-MIN KORD 010730Z 35015KT 10SM OVC041 02/M06 A3034 290 59 -1200 350/15 RMK AO2 T00171056
94846KORD ORD20141101013511411/01/14 01:35:31  5-MIN KORD 010735Z 35012G20KT 10SM OVC039 02/M06 A3034 280 59 -1200 350/12G20 RMK AO2 T00171056
94846KORD ORD20141101014010811/01/14 01:40:31  5-MIN KORD 010740Z 34013KT 10SM OVC037 02/M06 A3035 280 59 -1200 350/13 RMK AO2 T00171056
94846KORD ORD20141101014511511/01/14 01:45:31  5-MIN KORD 010745Z 34014KT 10SM OVC037 02/M06 A3035 280 59 -1200 350/14 RMK AO2 SLP282 T00171056
94846KORD ORD20141101015011511/01/14 01:50:31  5-MIN KORD 010750Z 35013KT 10SM OVC037 02/M06 A3035 280 59 -1200 350/13 RMK AO2 SLP282 T00171056
94846KORD ORD20141101015510811/01/14 01:55:31  5-MIN KORD 010755Z 34013KT 10SM OVC036 02/M06 A3035 280 59 -1200 340/13 RMK AO2 T00171056
94846KORD ORD20141101020010811/01/14 02:00:31  5-MIN KORD 010800Z 34014KT 10SM OVC036 02/M06 A3035 280 59 -1200 350/14 RMK AO2 T00171056
94846KORD ORD20141101020510811/01/14 02:05:31  5-MIN KORD 010805Z 34016KT 10SM OVC036 02/M06 A3034 280 59 -1200 340/16 RMK AO2 T00171056
94846KORD ORD20141101021010811/01/14 02:10:31  5-MIN KORD 010810Z 35014KT 10SM OVC036 02/M06 A3035 280 59 -1200 350/14 RMK AO2 T00171056
94846KORD ORD20141101021510811/01/14 02:15:31  5-MIN KORD 010815Z 35014KT 10SM OVC036 02/M06 A3035 280 59 -1200 360/14 RMK AO2 T00171056
94846KORD ORD20141101022010811/01/14 02:20:31  5-MIN KORD 010820Z 35013KT 10SM OVC038 02/M06 A3035 280 59 -1200 350/13 RMK AO2 T00171056
94846KORD ORD20141101022510811/01/14 02:25:31  5-MIN KORD 010825Z 35014KT 10SM OVC038 02/M06 A3035 280 59 -1200 350/14 RMK AO2 T00171056
94846KORD ORD20141101023010811/01/14 02:30:31  5-MIN KORD 010830Z 35012KT 10SM OVC038 02/M06 A3035 280 59 -1200 350/12 RMK AO2 T00171056
94846KORD ORD20141101023510811/01/14 02:35:31  5-MIN KORD 010835Z 35012KT 10SM OVC038 02/M06 A3035 280 59 -1200 350/12 RMK AO2 T00171056
94846KORD ORD20141101024010811/01/14 02:40:31  5-MIN KORD 010840Z 35013KT 10SM OVC040 02/M06 A3035 280 59 -1200 350/13 RMK AO2 T00171056
94846KORD ORD20141101024512111/01/14 02:45:31  5-MIN KORD 010845Z 35011KT 10SM OVC040 02/M06 A3035 280 59 -1200 350/11 RMK AO2 SLP282 T00171056 55000
94846KORD ORD20141101025012111/01/14 02:50:31  5-MIN KORD 010850Z 35012KT 10SM OVC040 02/M06 A3035 280 59 -1200 350/12 RMK AO2 SLP282 T00171056 55000
