94846KORD ORD20140201044513202/01/14 04:45:31  5-MIN KORD 011045Z 01005KT 1 1/4SM R10L/5000VP6000FT -SN OVC016 M04/M07 A2997 630 81 -1500 010/05 RMK AO2 P0002 $
94846KORD ORD20140201045014402/01/14 04:50:31  5-MIN KORD 011050Z 36005KT 1SM R10L/5000VP6000FT -SN VV014 M04/M07 A2997 630 81 -1500 010/05 RMK AO2 SLP157 P0003 T10441072 $
94846KORD ORD20140201045514202/01/14 04:55:31  5-MIN KORD 011055Z 36006KT 3/4SM R10L/5500VP6000FT -SN BR VV012 M05/M07 A2997 630 84 -1600 360/06 RMK AO2 P0000 T10501072 $
94846KORD ORD20140201050014202/01/14 05:00:31  5-MIN KORD 011100Z 35006KT 3/4SM R10L/3500VP6000FT -SN BR VV010 M05/M07 A2997 630 84 -1600 360/06 RMK AO2 P0001 T10501072 $
94846KORD ORD20140201050514202/01/14 05:05:31  5-MIN KORD 011105Z 36007KT 3/4SM R10L/3000VP6000FT -SN BR VV008 M05/M07 A2996 630 84 -1600 010/07 RMK AO2 P0002 T10501072 $
94846KORD ORD20140201051013702/01/14 05:10:31  5-MIN KORD 011110Z 01008KT 1/2SM R10L/3000V5500FT SN VV007 M05/M08 A2996 630 81 -1600 010/08 RMK AO2 P0003 T10501078 $
94846KORD ORD20140201051513702/01/14 05:15:31  5-MIN KORD 011115Z 01007KT 1/2SM R10L/3500V6000FT SN VV007 M05/M08 A2996 630 81 -1600 010/07 RMK AO2 P0003 T10501078 $
94846KORD ORD20140201052014202/01/14 05:20:31  5-MIN KORD 011120Z 01007KT 3/4SM R10L/3500VP6000FT -SN BR VV007 M05/M07 A2996 640 84 -1600 010/07 RMK AO2 P0004 T10501072 $
94846KORD ORD20140201052514202/01/14 05:25:31  5-MIN KORD 011125Z 01008KT 3/4SM R10L/3500VP6000FT -SN BR VV008 M05/M07 A2996 640 84 -1600 010/08 RMK AO2 P0004 T10501072 $
94846KORD ORD20140201053014202/01/14 05:30:31  5-MIN KORD 011130Z 36007KT 3/4SM R10L/3500VP6000FT -SN BR VV008 M05/M07 A2996 640 84 -1600 010/07 RMK AO2 P0006 T10501072 $
94846KORD ORD20140201053513902/01/14 05:35:31  5-MIN KORD 011135Z 02007KT 3/4SM R10L/5000VP6000FT -SN VV007 M04/M07 A2995 640 81 -1500 020/07 RMK AO2 P0007 T10441072 $
94846KORD ORD20140201054013902/01/14 05:40:31  5-MIN KORD 011140Z 02006KT 3/4SM R10L/4500VP6000FT -SN VV008 M04/M07 A2995 640 81 -1500 020/06 RMK AO2 P0007 T10441072 $
94846KORD ORD20140201054517602/01/14 05:45:31  5-MIN KORD 011145Z 02006KT 3/4SM R10L/4000VP6000FT -SN VV008 M04/M07 A2995 640 81 -1500 030/06 RMK AO2 SLP151 P0009 60012 70013 T10441072 11044 21056 57013 $
94846KORD ORD20140201055018102/01/14 05:50:31  5-MIN KORD 011150Z 02006KT 3/4SM R10L/3500V4500FT -SN VV007 M04/M07 A2994 650 81 -1500 030/06 RMK AO2 SLP149 4/004 P0009 60012 70013 T10441072 11044 21056 57013 $
94846KORD ORD20140201055513802/01/14 05:55:31  5-MIN KORD 011155Z 02006KT 3/4SM R10L/3500V4000FT -SN VV007 M04/M07 A2994 650 81 -1500 020/06 RMK AO2 P0000 T10441072 $
94846KORD ORD20140201060013702/01/14 06:00:31  5-MIN KORD 011200Z 02007KT 1/2SM R10L/3500V4000FT SN VV006 M04/M07 A2994 660 81 -1500 020/07 RMK AO2 P0001 T10441072 $
94846KORD ORD20140201060513702/01/14 06:05:31  5-MIN KORD 011205Z 01007KT 1/2SM R10L/3500V5500FT SN VV006 M04/M07 A2994 650 81 -1500 010/07 RMK AO2 P0002 T10441072 $
94846KORD ORD20140201061013702/01/14 06:10:31  5-MIN KORD 011210Z 01007KT 1/2SM R10L/3500V5500FT SN VV006 M04/M07 A2994 650 81 -1500 010/07 RMK AO2 P0003 T10441072 $
94846KORD ORD20140201061513902/01/14 06:15:31  5-MIN KORD 011215Z 01008KT 3/4SM R10L/3500VP6000FT -SN VV007 M04/M07 A2993 660 81 -1500 020/08 RMK AO2 P0004 T10441072 $
94846KORD ORD20140201062013902/01/14 06:20:31  5-MIN KORD 011220Z 01008KT 3/4SM R10L/5000VP6000FT -SN VV008 M04/M07 A2993 660 81 -1500 010/08 RMK AO2 P0005 T10441072 $
94846KORD ORD20140201062513402/01/14 06:25:31  5-MIN KORD 011225Z 01007KT 3/4SM R10L/P6000FT -SN VV009 M04/M07 A2993 660 81 -1500 020/07 RMK AO2 P0006 T10441072 $
94846KORD ORD20140201063013902/01/14 06:30:31  5-MIN KORD 011230Z 02008KT 3/4SM R10L/3000VP6000FT -SN VV010 M04/M07 A2992 670 81 -1500 020/08 RMK AO2 P0006 T10441072 $
94846KORD ORD20140201063513902/01/14 06:35:31  5-MIN KORD 011235Z 01009KT 3/4SM R10L/3000VP6000FT -SN VV010 M04/M07 A2992 670 81 -1500 020/09 RMK AO2 P0007 T10441072 $
94846KORD ORD20140201064013802/01/14 06:40:31  5-MIN KORD 011240Z 02010KT 1/2SM R10L/4000VP6000FT SN VV010 M04/M07 A2992 670 81 -1500 020/10 RMK AO2 P0007 T10441072 $
94846KORD ORD20140201064514502/01/14 06:45:31  5-MIN KORD 011245Z 01008KT 1/2SM R10L/4000VP6000FT SN VV010 M04/M07 A2993 660 81 -1500 020/08 RMK AO2 SLP143 P0008 T10441072 $
94846KORD ORD20140201065014502/01/14 06:50:31  5-MIN KORD 011250Z 01007KT 1/2SM R10L/4500VP6000FT SN VV009 M04/M07 A2993 660 81 -1500 010/07 RMK AO2 SLP145 P0008 T10441072 $
94846KORD ORD20140201065513802/01/14 06:55:31  5-MIN KORD 011255Z 01008KT 1/2SM R10L/4000VP6000FT SN VV009 M04/M07 A2994 650 81 -1500 010/08 RMK AO2 P0000 T10441072 $
94846KORD ORD20140201070013802/01/14 07:00:31  5-MIN KORD 011300Z 01006KT 1/2SM R10L/4000VP6000FT SN VV009 M04/M07 A2994 650 81 -1500 010/06 RMK AO2 P0000 T10441072 $
94846KORD ORD20140201070514302/01/14 07:05:31  5-MIN KORD 011305Z 01007KT 1/2SM R10L/5500VP6000FT SN FZFG VV009 M04/M07 A2994 650 84 -1500 010/07 RMK AO2 P0002 T10441067 $
94846KORD ORD20140201071014302/01/14 07:10:31  5-MIN KORD 011310Z 01006KT 1/2SM R10L/5000VP6000FT SN FZFG VV009 M04/M07 A2994 650 84 -1500 010/06 RMK AO2 P0003 T10441067 $
94846KORD ORD20140201071508202/01/14 07:15:31  5-MIN KORD 011315Z 10SM OVC030 A2994 M M M M /M RMK AO2 P0003 $
94846KORD ORD20140201072012002/01/14 07:20:31  5-MIN KORD 011320Z 02006KT 10SM SN OVC030 M04/M07 A2994 650 84 -1500 020/06 RMK AO2 P0004 T10441067 $
94846KORD ORD20140201072513702/01/14 07:25:31  5-MIN KORD 011325Z 03006KT 10SM R10L/3000V6000FT SN OVC030 M04/M07 A2993 660 84 -1500 030/06 RMK AO2 P0005 T10441067 $
