94846KORD ORD20140801000010308/01/14 00:00:31  5-MIN KORD 010600Z 23004KT 10SM CLR 19/14 A3004 560 70 1200 230/04 RMK AO2 T01940139
94846KORD ORD20140801000510308/01/14 00:05:31  5-MIN KORD 010605Z 23004KT 10SM CLR 20/14 A3004 560 67 1300 230/04 RMK AO2 T02000139
94846KORD ORD20140801001010308/01/14 00:10:31  5-MIN KORD 010610Z 22005KT 10SM CLR 19/14 A3004 560 70 1300 230/05 RMK AO2 T01940139
94846KORD ORD20140801001510308/01/14 00:15:31  5-MIN KORD 010615Z 24005KT 10SM CLR 20/14 A3004 560 70 1300 240/05 RMK AO2 T02000144
94846KORD ORD20140801002010308/01/14 00:20:31  5-MIN KORD 010620Z 24004KT 10SM CLR 19/14 A3004 560 72 1300 250/04 RMK AO2 T01940144
94846KORD ORD20140801002510308/01/14 00:25:31  5-MIN KORD 010625Z 24005KT 10SM CLR 19/14 A3004 560 70 1300 250/05 RMK AO2 T01940139
94846KORD ORD20140801003010308/01/14 00:30:31  5-MIN KORD 010630Z 24004KT 10SM CLR 19/14 A3004 560 75 1200 240/04 RMK AO2 T01890144
94846KORD ORD20140801003510308/01/14 00:35:31  5-MIN KORD 010635Z 24004KT 10SM CLR 19/14 A3004 560 72 1200 240/04 RMK AO2 T01890139
94846KORD ORD20140801004010308/01/14 00:40:31  5-MIN KORD 010640Z 24005KT 10SM CLR 19/14 A3004 560 75 1200 240/05 RMK AO2 T01890144
94846KORD ORD20140801004511008/01/14 00:45:31  5-MIN KORD 010645Z 24005KT 10SM CLR 19/14 A3004 560 75 1200 250/05 RMK AO2 SLP168 T01890144
94846KORD ORD20140801005011008/01/14 00:50:31  5-MIN KORD 010650Z 25004KT 10SM CLR 19/14 A3004 560 72 1200 250/04 RMK AO2 SLP168 T01890139
94846KORD ORD20140801005510308/01/14 00:55:31  5-MIN KORD 010655Z 25004KT 10SM CLR 19/14 A3004 560 72 1200 250/04 RMK AO2 T01890139
94846KORD ORD20140801010010308/01/14 01:00:31  5-MIN KORD 010700Z 25003KT 10SM CLR 19/14 A3004 560 75 1200 250/03 RMK AO2 T01890144
94846KORD ORD20140801010510308/01/14 01:05:31  5-MIN KORD 010705Z 24003KT 10SM CLR 19/14 A3004 560 75 1200 240/03 RMK AO2 T01890144
94846KORD ORD20140801011010308/01/14 01:10:31  5-MIN KORD 010710Z 24004KT 10SM CLR 19/14 A3005 560 75 1200 240/04 RMK AO2 T01890144
94846KORD ORD20140801011510308/01/14 01:15:31  5-MIN KORD 010715Z 25004KT 10SM CLR 19/14 A3005 560 75 1200 250/04 RMK AO2 T01890144
94846KORD ORD20140801012010308/01/14 01:20:31  5-MIN KORD 010720Z 25004KT 10SM CLR 19/14 A3005 560 75 1200 250/04 RMK AO2 T01890144
94846KORD ORD20140801012510308/01/14 01:25:31  5-MIN KORD 010725Z 25003KT 10SM CLR 19/14 A3005 560 75 1200 250/03 RMK AO2 T01890144
94846KORD ORD20140801013010308/01/14 01:30:31  5-MIN KORD 010730Z 25003KT 10SM CLR 19/14 A3005 560 75 1200 250/03 RMK AO2 T01890144
94846KORD ORD20140801013510308/01/14 01:35:31  5-MIN KORD 010735Z 25003KT 10SM CLR 19/14 A3005 560 75 1200 250/03 RMK AO2 T01890144
94846KORD ORD20140801014010308/01/14 01:40:31  5-MIN KORD 010740Z 25004KT 10SM CLR 19/14 A3005 560 75 1200 250/04 RMK AO2 T01890144
94846KORD ORD20140801014511008/01/14 01:45:31  5-MIN KORD 010745Z 25003KT 10SM CLR 19/14 A3005 560 75 1200 250/03 RMK AO2 SLP171 T01890144
94846KORD ORD20140801015011008/01/14 01:50:31  5-MIN KORD 010750Z 25005KT 10SM CLR 19/14 A3005 560 75 1200 250/05 RMK AO2 SLP171 T01890144
94846KORD ORD20140801015510308/01/14 01:55:31  5-MIN KORD 010755Z 25004KT 10SM CLR 19/14 A3005 560 75 1200 250/04 RMK AO2 T01890144
94846KORD ORD20140801020010308/01/14 02:00:31  5-MIN KORD 010800Z 25004KT 10SM CLR 19/14 A3005 560 75 1200 250/04 RMK AO2 T01890144
94846KORD ORD20140801020510308/01/14 02:05:31  5-MIN KORD 010805Z 25004KT 10SM CLR 19/14 A3005 560 75 1200 260/04 RMK AO2 T01890144
94846KORD ORD20140801021010308/01/14 02:10:31  5-MIN KORD 010810Z 26003KT 10SM CLR 18/14 A3005 560 78 1100 260/03 RMK AO2 T01830144
94846KORD ORD20140801021510308/01/14 02:15:31  5-MIN KORD 010815Z 26003KT 10SM CLR 18/14 A3005 560 78 1100 260/03 RMK AO2 T01830144
94846KORD ORD20140801022010308/01/14 02:20:31  5-MIN KORD 010820Z 00000KT 10SM CLR 18/14 A3005 560 78 1100 000/00 RMK AO2 T01830144
94846KORD ORD20140801022510308/01/14 02:25:31  5-MIN KORD 010825Z 27003KT 10SM CLR 18/14 A3005 560 78 1100 270/03 RMK AO2 T01830144
94846KORD ORD20140801023010308/01/14 02:30:31  5-MIN KORD 010830Z 27004KT 10SM CLR 18/14 A3005 560 78 1100 270/04 RMK AO2 T01830144
94846KORD ORD20140801023510308/01/14 02:35:31  5-MIN KORD 010835Z 26005KT 10SM CLR 18/14 A3005 560 78 1100 270/05 RMK AO2 T01780139
94846KORD ORD20140801024010308/01/14 02:40:31  5-MIN KORD 010840Z 26005KT 10SM CLR 18/14 A3005 550 78 1000 270/05 RMK AO2 T01780139
94846KORD ORD20140801024511608/01/14 02:45:31  5-MIN KORD 010845Z 26005KT 10SM CLR 18/14 A3005 550 78 1000 260/05 RMK AO2 SLP172 T01780139 51002
94846KORD ORD20140801025011908/01/14 02:50:31  5-MIN KORD 010850Z 26005KT 10SM FEW100 18/14 A3005 550 78 1000 270/05 RMK AO2 SLP172 T01780139 51002
94846KORD ORD20140801025510308/01/14 02:55:31  5-MIN KORD 010855Z 26005KT 10SM CLR 18/14 A3005 550 81 1000 270/05 RMK AO2 T01780144
94846KORD ORD20140801030010308/01/14 03:00:31  5-MIN KORD 010900Z 27004KT 10SM CLR 18/14 A3005 550 78 1000 270/04 RMK AO2 T01780139
94846KORD ORD20140801030510308/01/14 03:05:31  5-MIN KORD 010905Z 27004KT 10SM CLR 18/14 A3005 550 78 1000 270/04 RMK AO2 T01780139
94846KORD ORD20140801031010308/01/14 03:10:31  5-MIN KORD 010910Z 26004KT 10SM CLR 18/14 A3005 550 78 1000 260/04 RMK AO2 T01780139
94846KORD ORD20140801031510308/01/14 03:15:31  5-MIN KORD 010915Z 25004KT 10SM CLR 18/14 A3006 550 81 1000 250/04 RMK AO2 T01780144
94846KORD ORD20140801032010308/01/14 03:20:31  5-MIN KORD 010920Z 25003KT 10SM CLR 18/14 A3005 550 78 1100 260/03 RMK AO2 T01830144
94846KORD ORD20140801032510308/01/14 03:25:31  5-MIN KORD 010925Z 25003KT 10SM CLR 18/14 A3005 550 81 1000 260/03 RMK AO2 T01780144
94846KORD ORD20140801033010308/01/14 03:30:31  5-MIN KORD 010930Z 00000KT 10SM CLR 18/14 A3005 550 81 1000 000/00 RMK AO2 T01780144
94846KORD ORD20140801033510308/01/14 03:35:31  5-MIN KORD 010935Z 00000KT 10SM CLR 18/14 A3005 550 81 1000 000/00 RMK AO2 T01780144
94846KORD ORD20140801034010308/01/14 03:40:31  5-MIN KORD 010940Z 24003KT 10SM CLR 18/14 A3005 550 78 1100 240/03 RMK AO2 T01830144
94846KORD ORD20140801034511008/01/14 03:45:31  5-MIN KORD 010945Z 00000KT 10SM CLR 18/14 A3006 550 78 1100 000/00 RMK AO2 SLP173 T01830144
94846KORD ORD20140801035011208/01/14 03:50:31  5-MIN KORD 010950Z 00000KT 9SM FEW100 18/14 A3006 550 78 1100 000/00 RMK AO2 SLP174 T01830144
94846KORD ORD20140801035510308/01/14 03:55:31  5-MIN KORD 010955Z 00000KT 10SM CLR 18/14 A3006 550 78 1100 000/00 RMK AO2 T01830144
94846KORD ORD20140801040010308/01/14 04:00:31  5-MIN KORD 011000Z 00000KT 10SM CLR 17/14 A3006 550 80 1000 000/00 RMK AO2 T01720139
94846KORD ORD20140801040510308/01/14 04:05:31  5-MIN KORD 011005Z 00000KT 10SM CLR 17/14 A3006 540 80 1000 000/00 RMK AO2 T01720139
94846KORD ORD20140801041010208/01/14 04:10:31  5-MIN KORD 011010Z 00000KT 10SM CLR 17/13 A3006 550 80 900 000/00 RMK AO2 T01670133
94846KORD ORD20140801041510308/01/14 04:15:31  5-MIN KORD 011015Z 00000KT 10SM CLR 18/14 A3006 540 78 1000 000/00 RMK AO2 T01780139
94846KORD ORD20140801042010308/01/14 04:20:31  5-MIN KORD 011020Z 00000KT 10SM CLR 17/14 A3006 540 83 1000 000/00 RMK AO2 T01720144
94846KORD ORD20140801042510308/01/14 04:25:31  5-MIN KORD 011025Z 00000KT 10SM CLR 17/14 A3006 540 80 1000 000/00 RMK AO2 T01720139
94846KORD ORD20140801043010308/01/14 04:30:31  5-MIN KORD 011030Z 24003KT 10SM CLR 18/14 A3006 540 81 1000 240/03 RMK AO2 T01780144
94846KORD ORD20140801043510308/01/14 04:35:31  5-MIN KORD 011035Z 24003KT 10SM CLR 18/14 A3006 540 81 1000 240/03 RMK AO2 T01780144
94846KORD ORD20140801044010608/01/14 04:40:31  5-MIN KORD 011040Z 25003KT 10SM FEW100 18/14 A3006 540 78 1000 250/03 RMK AO2 T01780139
