94846KORD ORD20140501000011405/01/14 00:00:31  5-MIN KORD 010600Z 21009KT 10SM SCT029 OVC039 07/04 A2974 840 79 100 210/09 RMK AO2 T00720039 $
94846KORD ORD20140501000512105/01/14 00:05:31  5-MIN KORD 010605Z 20010KT 10SM SCT029 BKN037 OVC044 07/04 A2973 840 79 200 210/10 RMK AO2 T00720039 $
94846KORD ORD20140501001012105/01/14 00:10:31  5-MIN KORD 010610Z 21009KT 10SM SCT029 BKN035 OVC050 07/04 A2973 840 79 200 210/09 RMK AO2 T00720039 $
94846KORD ORD20140501001512105/01/14 00:15:31  5-MIN KORD 010615Z 21008KT 10SM FEW029 SCT035 OVC050 07/04 A2973 850 79 200 220/08 RMK AO2 T00720039 $
94846KORD ORD20140501002012105/01/14 00:20:31  5-MIN KORD 010620Z 21010KT 10SM FEW016 BKN034 OVC050 07/04 A2973 850 79 200 220/10 RMK AO2 T00720039 $
94846KORD ORD20140501002512105/01/14 00:25:31  5-MIN KORD 010625Z 22010KT 10SM FEW016 BKN034 OVC050 07/04 A2973 850 79 200 230/10 RMK AO2 T00720039 $
94846KORD ORD20140501003012105/01/14 00:30:31  5-MIN KORD 010630Z 23012KT 10SM FEW017 BKN034 OVC050 07/03 A2973 850 76 200 230/12 RMK AO2 T00720033 $
94846KORD ORD20140501003512105/01/14 00:35:31  5-MIN KORD 010635Z 23011KT 10SM FEW017 BKN034 OVC050 07/03 A2973 850 73 200 230/11 RMK AO2 T00720028 $
94846KORD ORD20140501004012105/01/14 00:40:31  5-MIN KORD 010640Z 24010KT 10SM FEW017 BKN034 OVC055 07/03 A2973 850 73 200 240/10 RMK AO2 T00720028 $
94846KORD ORD20140501004512805/01/14 00:45:31  5-MIN KORD 010645Z 24012KT 10SM SCT017 BKN030 OVC055 07/03 A2973 850 73 200 240/12 RMK AO2 SLP068 T00720028 $
94846KORD ORD20140501005012805/01/14 00:50:31  5-MIN KORD 010650Z 24012KT 10SM SCT017 BKN030 OVC055 07/02 A2973 850 70 200 240/12 RMK AO2 SLP068 T00720022 $
94846KORD ORD20140501005512105/01/14 00:55:31  5-MIN KORD 010655Z 24013KT 10SM SCT021 BKN032 OVC085 07/02 A2972 850 70 200 240/13 RMK AO2 T00720022 $
94846KORD ORD20140501010012105/01/14 01:00:31  5-MIN KORD 010700Z 23011KT 10SM FEW019 BKN034 OVC085 07/02 A2972 850 68 200 240/11 RMK AO2 T00720017 $
94846KORD ORD20140501010512705/01/14 01:05:31  5-MIN KORD 010705Z 24014G19KT 10SM FEW019 SCT034 BKN055 07/01 A2972 850 67 100 240/14G19 RMK AO2 T00670011 $
94846KORD ORD20140501011012705/01/14 01:10:31  5-MIN KORD 010710Z 24012G19KT 10SM FEW021 SCT055 BKN080 07/01 A2972 850 65 100 240/12G19 RMK AO2 T00670006 $
94846KORD ORD20140501011511405/01/14 01:15:31  5-MIN KORD 010715Z 24012KT 10SM SCT055 BKN080 07/01 A2972 850 65 100 240/12 RMK AO2 T00670006 $
94846KORD ORD20140501012011405/01/14 01:20:31  5-MIN KORD 010720Z 24010KT 10SM FEW050 BKN085 07/01 A2972 860 65 100 240/10 RMK AO2 T00670006 $
94846KORD ORD20140501012511905/01/14 01:25:31  5-MIN KORD 010725Z 24008KT 10SM FEW040 SCT050 BKN085 06/01 A2972 860 70 0 240/08 RMK AO2 T00610011 $
94846KORD ORD20140501013011905/01/14 01:30:31  5-MIN KORD 010730Z 23009KT 10SM SCT042 BKN050 BKN080 06/01 A2972 860 70 0 230/09 RMK AO2 T00610011 $
94846KORD ORD20140501013511905/01/14 01:35:31  5-MIN KORD 010735Z 24013KT 10SM BKN042 BKN050 OVC085 06/01 A2971 860 70 0 240/13 RMK AO2 T00610011 $
