94846KORD ORD20141201000010912/01/14 00:00:31  5-MIN KORD 010600Z 34012KT 10SM OVC022 M04/M11 A3030 320 60 -1900 340/12 RMK AO2 T10441111
94846KORD ORD20141201000510912/01/14 00:05:31  5-MIN KORD 010605Z 33014KT 10SM OVC022 M04/M11 A3031 320 60 -1900 330/14 RMK AO2 T10441111
94846KORD ORD20141201001010912/01/14 00:10:31  5-MIN KORD 010610Z 33015KT 10SM OVC022 M04/M11 A3031 320 60 -1900 340/15 RMK AO2 T10441111
94846KORD ORD20141201001510912/01/14 00:15:31  5-MIN KORD 010615Z 34015KT 10SM OVC022 M05/M11 A3031 310 62 -2000 350/15 RMK AO2 T10501111
94846KORD ORD20141201002010912/01/14 00:20:31  5-MIN KORD 010620Z 35014KT 10SM OVC022 M05/M11 A3032 310 62 -2000 350/14 RMK AO2 T10501111
94846KORD ORD20141201002510912/01/14 00:25:31  5-MIN KORD 010625Z 34014KT 10SM OVC022 M05/M11 A3032 310 62 -2000 340/14 RMK AO2 T10501111
94846KORD ORD20141201003010912/01/14 00:30:31  5-MIN KORD 010630Z 34012KT 10SM OVC022 M05/M11 A3032 310 62 -2000 340/12 RMK AO2 T10501111
94846KORD ORD20141201003510912/01/14 00:35:31  5-MIN KORD 010635Z 34013KT 10SM BKN022 M05/M12 A3032 310 60 -2000 340/13 RMK AO2 T10501117
94846KORD ORD20141201004010912/01/14 00:40:31  5-MIN KORD 010640Z 33016KT 10SM BKN023 M05/M12 A3033 300 60 -2000 340/16 RMK AO2 T10501117
94846KORD ORD20141201004512312/01/14 00:45:31  5-MIN KORD 010645Z 33015KT 10SM SCT023 BKN250 M05/M12 A3033 300 60 -2000 330/15 RMK AO2 SLP277 T10501117
94846KORD ORD20141201005012312/01/14 00:50:31  5-MIN KORD 010650Z 34018KT 10SM FEW023 BKN250 M06/M12 A3033 300 62 -2100 340/18 RMK AO2 SLP277 T10561117
94846KORD ORD20141201005510912/01/14 00:55:31  5-MIN KORD 010655Z 35017KT 10SM FEW023 M06/M12 A3033 300 62 -2100 350/17 RMK AO2 T10561117
94846KORD ORD20141201010010612/01/14 01:00:31  5-MIN KORD 010700Z 34015KT 10SM CLR M06/M12 A3034 290 62 -2100 340/15 RMK AO2 T10561117
94846KORD ORD20141201010510612/01/14 01:05:31  5-MIN KORD 010705Z 34015KT 10SM CLR M06/M12 A3034 290 59 -2100 340/15 RMK AO2 T10561122
94846KORD ORD20141201011010612/01/14 01:10:31  5-MIN KORD 010710Z 34016KT 10SM CLR M06/M12 A3034 280 59 -2100 340/16 RMK AO2 T10561122
94846KORD ORD20141201011510612/01/14 01:15:31  5-MIN KORD 010715Z 34014KT 10SM CLR M06/M12 A3035 280 59 -2100 340/14 RMK AO2 T10561122
94846KORD ORD20141201012010612/01/14 01:20:31  5-MIN KORD 010720Z 34013KT 10SM CLR M06/M12 A3035 280 59 -2100 350/13 RMK AO2 T10561122
94846KORD ORD20141201012510612/01/14 01:25:31  5-MIN KORD 010725Z 34014KT 10SM CLR M06/M12 A3035 280 59 -2100 340/14 RMK AO2 T10561122
94846KORD ORD20141201013010612/01/14 01:30:31  5-MIN KORD 010730Z 34010KT 10SM CLR M06/M12 A3036 270 62 -2100 340/10 RMK AO2 T10561117
94846KORD ORD20141201013510612/01/14 01:35:31  5-MIN KORD 010735Z 33011KT 10SM CLR M06/M12 A3036 270 59 -2100 340/11 RMK AO2 T10561122
94846KORD ORD20141201014010612/01/14 01:40:31  5-MIN KORD 010740Z 34014KT 10SM CLR M06/M12 A3036 270 59 -2100 340/14 RMK AO2 T10561122
94846KORD ORD20141201014511312/01/14 01:45:31  5-MIN KORD 010745Z 34014KT 10SM CLR M06/M12 A3036 270 59 -2100 340/14 RMK AO2 SLP291 T10561122
94846KORD ORD20141201015011612/01/14 01:50:31  5-MIN KORD 010750Z 34014KT 10SM OVC150 M06/M12 A3036 270 59 -2100 350/14 RMK AO2 SLP291 T10561122
94846KORD ORD20141201015510612/01/14 01:55:31  5-MIN KORD 010755Z 34014KT 10SM CLR M06/M13 A3037 260 59 -2200 340/14 RMK AO2 T10611128
94846KORD ORD20141201020010612/01/14 02:00:31  5-MIN KORD 010800Z 34017KT 10SM CLR M06/M13 A3037 260 59 -2200 350/17 RMK AO2 T10611128
94846KORD ORD20141201020510612/01/14 02:05:31  5-MIN KORD 010805Z 34014KT 10SM CLR M06/M13 A3038 260 57 -2200 350/14 RMK AO2 T10611133
94846KORD ORD20141201021010612/01/14 02:10:31  5-MIN KORD 010810Z 33015KT 10SM CLR M06/M13 A3038 250 57 -2200 340/15 RMK AO2 T10611133
94846KORD ORD20141201021510612/01/14 02:15:31  5-MIN KORD 010815Z 34015KT 10SM CLR M06/M14 A3038 250 54 -2200 340/15 RMK AO2 T10611139
94846KORD ORD20141201022010612/01/14 02:20:31  5-MIN KORD 010820Z 34017KT 10SM CLR M06/M14 A3039 250 54 -2200 350/17 RMK AO2 T10611139
94846KORD ORD20141201022510612/01/14 02:25:31  5-MIN KORD 010825Z 35012KT 10SM CLR M06/M14 A3039 240 54 -2200 350/12 RMK AO2 T10611139
94846KORD ORD20141201023010612/01/14 02:30:31  5-MIN KORD 010830Z 35011KT 10SM CLR M06/M14 A3039 240 54 -2200 360/11 RMK AO2 T10611139
94846KORD ORD20141201023510612/01/14 02:35:31  5-MIN KORD 010835Z 36009KT 10SM CLR M06/M13 A3039 240 57 -2200 360/09 RMK AO2 T10611133
94846KORD ORD20141201024010612/01/14 02:40:31  5-MIN KORD 010840Z 36011KT 10SM CLR M06/M14 A3039 240 54 -2200 010/11 RMK AO2 T10611139
94846KORD ORD20141201024511912/01/14 02:45:31  5-MIN KORD 010845Z 36010KT 10SM CLR M07/M14 A3039 240 57 -2300 360/10 RMK AO2 SLP299 T10671139 51041
94846KORD ORD20141201025011912/01/14 02:50:31  5-MIN KORD 010850Z 35009KT 10SM CLR M07/M13 A3039 240 59 -2300 350/09 RMK AO2 SLP301 T10671133 51041
94846KORD ORD20141201025510612/01/14 02:55:31  5-MIN KORD 010855Z 36009KT 10SM CLR M06/M13 A3040 240 57 -2200 360/09 RMK AO2 T10611133
94846KORD ORD20141201030010612/01/14 03:00:31  5-MIN KORD 010900Z 34008KT 10SM CLR M07/M13 A3040 240 62 -2300 340/08 RMK AO2 T10671128
94846KORD ORD20141201030510612/01/14 03:05:31  5-MIN KORD 010905Z 34010KT 10SM CLR M06/M13 A3040 230 59 -2200 340/10 RMK AO2 T10611128
94846KORD ORD20141201031010612/01/14 03:10:31  5-MIN KORD 010910Z 34011KT 10SM CLR M06/M13 A3041 220 57 -2200 340/11 RMK AO2 T10611133
94846KORD ORD20141201031510612/01/14 03:15:31  5-MIN KORD 010915Z 35010KT 10SM CLR M07/M13 A3041 220 59 -2300 350/10 RMK AO2 T10671133
