94846KORD ORD20140301000010103/01/14 00:00:35  5-MIN KORD 010600Z 22003KT 10SM BKN065 M02/M09 A2997 620 55 -1200 220/03 RMK AO2 $
94846KORD ORD20140301000510103/01/14 00:05:31  5-MIN KORD 010605Z 00000KT 10SM SCT065 M02/M09 A2997 620 58 -1200 000/00 RMK AO2 $
94846KORD ORD20140301001010803/01/14 00:10:31  5-MIN KORD 010610Z 00000KT 10SM FEW065 SCT110 M01/M09 A2997 620 53 -1100 000/00 RMK AO2 $
94846KORD ORD20140301001510803/01/14 00:15:31  5-MIN KORD 010615Z 00000KT 10SM FEW065 SCT110 M02/M09 A2998 620 55 -1200 000/00 RMK AO2 $
94846KORD ORD20140301002010103/01/14 00:20:31  5-MIN KORD 010620Z 00000KT 10SM SCT110 M01/M09 A2998 620 53 -1100 000/00 RMK AO2 $
94846KORD ORD20140301002510803/01/14 00:25:31  5-MIN KORD 010625Z 00000KT 10SM FEW065 BKN110 M02/M09 A2998 620 55 -1200 000/00 RMK AO2 $
94846KORD ORD20140301003011503/01/14 00:30:31  5-MIN KORD 010630Z 00000KT 10SM FEW065 SCT090 BKN110 M02/M09 A2998 620 55 -1200 000/00 RMK AO2 $
94846KORD ORD20140301003510803/01/14 00:35:31  5-MIN KORD 010635Z 31003KT 10SM BKN090 BKN110 M02/M09 A2998 620 60 -1300 310/03 RMK AO2 $
94846KORD ORD20140301004010803/01/14 00:40:31  5-MIN KORD 010640Z 31006KT 10SM BKN090 BKN110 M02/M09 A2998 610 60 -1300 310/06 RMK AO2 $
94846KORD ORD20140301004512503/01/14 00:45:31  5-MIN KORD 010645Z 31007KT 10SM BKN090 OVC110 M01/M08 A2999 610 58 -1100 310/07 RMK AO2 SLP163 T10111083 $
94846KORD ORD20140301005012503/01/14 00:50:31  5-MIN KORD 010650Z 33007KT 10SM SCT075 OVC090 M01/M09 A3000 600 55 -1100 330/07 RMK AO2 SLP166 T10111089 $
94846KORD ORD20140301005510803/01/14 00:55:31  5-MIN KORD 010655Z 32006KT 10SM BKN070 OVC090 M01/M09 A3000 600 55 -1100 320/06 RMK AO2 $
94846KORD ORD20140301010011503/01/14 01:00:31  5-MIN KORD 010700Z 31007KT 10SM SCT060 BKN070 OVC090 M01/M09 A3000 600 55 -1100 320/07 RMK AO2 $
94846KORD ORD20140301010511503/01/14 01:05:31  5-MIN KORD 010705Z 31004KT 10SM BKN055 BKN070 OVC090 M01/M09 A3000 600 55 -1100 310/04 RMK AO2 $
94846KORD ORD20140301011010803/01/14 01:10:31  5-MIN KORD 010710Z 30005KT 10SM BKN050 OVC070 M01/M09 A3000 600 55 -1100 310/05 RMK AO2 $
94846KORD ORD20140301011510803/01/14 01:15:31  5-MIN KORD 010715Z 30005KT 10SM BKN050 OVC070 M01/M09 A3000 600 53 -1100 300/05 RMK AO2 $
94846KORD ORD20140301012010803/01/14 01:20:31  5-MIN KORD 010720Z 26003KT 10SM BKN050 OVC070 M01/M09 A3000 600 53 -1100 270/03 RMK AO2 $
94846KORD ORD20140301012510803/01/14 01:25:31  5-MIN KORD 010725Z 00000KT 10SM BKN055 OVC070 M01/M09 A3000 600 53 -1100 000/00 RMK AO2 $
94846KORD ORD20140301013010803/01/14 01:30:31  5-MIN KORD 010730Z 00000KT 10SM BKN055 OVC070 M01/M09 A3000 600 55 -1100 000/00 RMK AO2 $
94846KORD ORD20140301013510803/01/14 01:35:31  5-MIN KORD 010735Z 00000KT 10SM BKN050 OVC070 M01/M09 A3000 600 55 -1100 000/00 RMK AO2 $
94846KORD ORD20140301014010103/01/14 01:40:31  5-MIN KORD 010740Z 23003KT 10SM OVC055 M01/M09 A3000 600 55 -1100 230/03 RMK AO2 $
94846KORD ORD20140301014511803/01/14 01:45:31  5-MIN KORD 010745Z 00000KT 10SM OVC055 M01/M09 A3000 600 53 -1100 000/00 RMK AO2 SLP166 T10061089 $
94846KORD ORD20140301015011803/01/14 01:50:31  5-MIN KORD 010750Z 29003KT 10SM OVC050 M01/M08 A3000 600 58 -1100 290/03 RMK AO2 SLP166 T10111083 $
94846KORD ORD20140301015510103/01/14 01:55:31  5-MIN KORD 010755Z 00000KT 10SM OVC048 M01/M08 A3000 600 58 -1100 000/00 RMK AO2 $
94846KORD ORD20140301020010103/01/14 02:00:31  5-MIN KORD 010800Z 00000KT 10SM OVC048 M01/M08 A2999 610 58 -1100 000/00 RMK AO2 $
94846KORD ORD20140301020510103/01/14 02:05:31  5-MIN KORD 010805Z 00000KT 10SM OVC050 M01/M08 A2999 610 60 -1100 000/00 RMK AO2 $
94846KORD ORD20140301021010103/01/14 02:10:31  5-MIN KORD 010810Z 00000KT 10SM OVC046 M02/M08 A2999 610 63 -1200 000/00 RMK AO2 $
94846KORD ORD20140301021510803/01/14 02:15:31  5-MIN KORD 010815Z 29003KT 10SM BKN046 OVC075 M02/M08 A2999 600 63 -1200 300/03 RMK AO2 $
